title_key,media_type,title,release_date,vote_average,vote_count,popularity
movie:24807,movie,Mr. Deeds Goes to Town,1936-04-09,7.5,414,3.3943
movie:328595,movie,Parallels,2015-03-01,6.034,402,2.3946
movie:4588,movie,"Lust, Caution",2007-09-24,7.283,837,13.1921
movie:449756,movie,The Postcard Killings,2020-03-13,6.331,658,7.0852
movie:502422,movie,Thunder Road,2018-09-12,6.8,462,2.4251
movie:9528,movie,Ladies in Lavender,2004-11-12,6.432,146,3.0341
tv:141,tv,Cheers,1982-09-30,7.575,704,64.4316
movie:314405,movie,Tale of Tales,2015-05-14,6.426,1756,6.7414
movie:5854,movie,Family Plot,1976-04-09,6.764,519,3.3077
movie:4942,movie,Leatherheads,2008-03-24,5.877,510,3.6824
movie:11352,movie,Always,1989-12-22,6.223,685,3.9267
movie:13668,movie,Catch and Release,2006-10-20,5.929,615,3.7734
movie:18671,movie,Gun Crazy,1950-01-20,7.429,315,2.8264
movie:17134,movie,12 Rounds,2009-03-19,5.898,861,5.294
movie:1420,movie,Breakfast on Pluto,2005-11-16,7.192,451,3.5819
movie:27191,movie,The Greatest Show on Earth,1952-02-16,6.364,287,3.5344
movie:20391,movie,Paint Your Wagon,1969-10-15,6.308,286,3.2354
movie:32646,movie,Safe,1995-06-23,6.9,359,2.6414
movie:11619,movie,Flushed Away,2006-10-22,6.341,4176,14.6083
movie:10497,movie,Bitter Moon,1992-09-02,7.097,870,6.1107
movie:465136,movie,Every Day,2018-02-22,7.2,2310,5.0561
movie:397,movie,French Kiss,1995-05-05,6.488,818,4.5868
movie:339994,movie,The Good Neighbor,2016-09-16,6.182,489,4.2545
movie:22597,movie,The Broken Hearts Club: A Romantic Comedy,2000-02-01,6.298,99,2.1772
tv:78414,tv,Sonic Mania Adventures,2018-03-30,7.8,23,1.4515
movie:28519,movie,The Winslow Boy,1999-03-18,6.8,80,1.8468
movie:1441,movie,The Contract,2006-04-05,5.818,586,4.5002
movie:9942,movie,Major League,1989-02-16,6.903,905,5.9208
movie:17532,movie,S. Darko,2009-04-28,4.322,500,2.8638
movie:662546,movie,Godmothered,2020-12-04,6.693,644,4.5082
movie:513434,movie,One Cut of the Dead,2017-11-04,7.6,1022,3.3041
tv:4602,tv,That's So Raven,2003-01-17,7.226,286,22.7205
tv:104999,tv,Floor Is Lava,2020-06-19,6.559,68,3.4281
movie:1978,movie,Stage Fright,1950-02-23,6.817,377,2.83
movie:11495,movie,Firestarter,1984-05-11,6.25,787,4.0422
tv:62046,tv,Scream Queens,2015-09-22,7.8,1820,13.5827
movie:3076,movie,Frankenstein Meets the Wolf Man,1943-03-12,6.191,228,2.3504
movie:12890,movie,Smart People,2008-04-11,5.844,292,2.5103
movie:646173,movie,Yeh Saali Aashiqui,2019-11-29,8.5,13,1.0715
tv:8040,tv,Departures,2008-02-18,8.1,20,5.3843
movie:193687,movie,Z for Zachariah,2015-08-13,5.697,1022,4.705
movie:268238,movie,The Second Best Exotic Marigold Hotel,2015-02-26,6.4,784,3.5712
tv:89446,tv,Stateless,2020-03-01,6.625,132,4.8172
movie:37472,movie,Ip Man 2,2010-04-29,7.461,2547,1.1789
movie:10482,movie,Guest House Paradiso,1999-12-03,6.127,153,3.8853
movie:11356,movie,The Odd Couple,1968-05-16,7.417,663,3.5839
movie:254375,movie,Hector and the Search for Happiness,2014-08-14,6.677,977,4.4414
tv:66859,tv,Better Things,2016-09-08,7.214,203,16.1353
movie:2122,movie,The Whole Ten Yards,2004-04-07,5.741,1054,3.9439
movie:2750,movie,24 Hour Party People,2002-02-13,7.0,530,3.2399
movie:48197,movie,The Town That Dreaded Sundown,1976-12-24,5.8,228,2.0561
tv:87763,tv,Toy Boy,2019-09-08,7.56,563,4.633
movie:19971,movie,The Little Girl Who Lives Down the Lane,1976-12-25,7.022,365,3.4863
movie:402976,movie,Range 15,2016-06-15,4.656,64,1.3356
movie:11592,movie,Serial Mom,1994-04-13,6.733,781,4.9413
movie:26338,movie,Romance,1999-04-14,5.463,312,3.7429
movie:20637,movie,Panic,2000-12-01,6.206,125,3.6463
movie:11040,movie,Little Big Man,1970-12-23,7.435,736,3.5596
movie:537056,movie,Batman: Hush,2019-07-19,7.151,978,4.171
movie:33783,movie,It's Pat: The Movie,1994-08-26,3.088,80,2.6314
movie:607822,movie,Vault,2019-07-25,5.643,84,3.1268
movie:30806,movie,Out for a Kill,2003-08-14,4.066,159,3.3865
movie:4597,movie,Armored,2009-12-04,5.763,720,4.1758
movie:17030,movie,The Petrified Forest,1936-02-08,7.113,222,2.5193
movie:20115,movie,Opera,1987-12-19,6.747,543,3.3518
movie:340022,movie,Gringo,2018-03-08,5.88,814,5.7586
tv:82469,tv,Pine Gap,2018-10-14,6.679,95,5.2372
movie:10083,movie,No Way Out,1987-08-14,6.852,835,5.6293
movie:456529,movie,Jacob's Ladder,2019-08-23,4.427,89,3.4245
movie:10563,movie,Three to Tango,1999-10-22,5.672,287,2.1067
tv:78418,tv,ReBoot: The Guardian Code,2018-06-04,6.0,33,2.5985
movie:11598,movie,The Kentucky Fried Movie,1977-08-10,6.201,369,3.313
movie:33680,movie,Grand Hotel,1932-09-11,6.967,362,3.414
tv:70968,tv,Downward Dog,2017-05-17,6.375,20,2.9428
movie:2830,movie,My Boss's Daughter,2003-08-21,5.057,740,4.1251
movie:17771,movie,Sunshine,1999-09-13,6.445,155,2.8061
movie:26857,movie,The Tingler,1959-07-29,6.356,202,2.417
movie:24432,movie,Doogal,2006-02-24,4.862,116,2.1364
movie:626393,movie,The Sleepover,2020-08-21,6.383,453,3.381
movie:300168,movie,Dragon Blade,2015-02-19,6.407,650,5.8018
movie:4254,movie,Kal Ho Naa Ho,2003-11-27,7.5,454,2.608
movie:14030,movie,"Hello, Dolly!",1969-12-12,6.983,403,4.3285
tv:93705,tv,The Pale Horse,2020-02-09,5.8,122,5.3061
tv:82653,tv,Bless the Harts,2019-09-29,6.471,51,8.3518
movie:471014,movie,Wheelman,2017-10-20,6.133,694,3.4299
movie:1267,movie,Meet the Robinsons,2007-03-23,6.942,3213,11.4166
movie:9326,movie,Romancing the Stone,1984-03-30,6.773,2101,8.2399
movie:39940,movie,Picnic,1955-11-18,6.362,112,2.7262
movie:22798,movie,Whip It,2009-04-09,6.688,1146,3.8137
movie:86828,movie,Absolutely Anything,2015-02-13,5.914,1671,6.8332
movie:38073,movie,Going the Distance,2010-08-27,6.1,790,5.1458
movie:14577,movie,Dirty Work,1998-06-12,6.214,311,3.6037
movie:9465,movie,Cookie's Fortune,1999-03-24,6.364,198,2.1494
tv:17174,tv,Ghosts,2019-04-15,7.915,258,15.9006
movie:95516,movie,Cleanskin,2012-03-08,5.627,363,3.8054
movie:294308,movie,Don't Blink,2014-09-18,4.855,203,1.8958
tv:49920,tv,The Vow,2020-08-23,7.039,115,5.4065
movie:9548,movie,The Adventures of Ford Fairlane,1990-07-11,6.1,239,3.7967
movie:446695,movie,An Evening with Beverly Luff Linn,2018-05-25,5.512,126,1.958
movie:417830,movie,Diary of a Wimpy Kid: The Long Haul,2017-05-19,5.33,546,5.2377
movie:14736,movie,Love & Basketball,2000-04-21,7.353,475,2.5715
movie:10443,movie,Fearless,1993-10-15,6.878,353,3.6795
movie:130150,movie,Labor Day,2013-12-27,7.065,1373,8.3154
movie:458344,movie,"Juliet, Naked",2018-08-16,6.293,546,3.8517
tv:2003,tv,Sports Night,1998-09-22,7.209,67,8.5902
movie:10154,movie,Mickey Blue Eyes,1999-08-16,5.689,610,3.8428
movie:7857,movie,Amarcord,1973-12-18,7.873,1236,3.6635
movie:263109,movie,Shaun the Sheep Movie,2015-02-05,6.987,1548,11.2027
movie:239573,movie,Unfinished Business,2015-03-05,5.441,887,6.3221
movie:435097,movie,The Basement,2018-09-14,4.144,66,2.3393
movie:352988,movie,Dark Moon Rising,2015-08-04,3.1,39,1.1578
tv:88713,tv,We Are Who We Are,2020-09-14,7.699,391,5.9279
movie:743382,movie,Serious Men,2020-10-02,6.651,43,1.4069
movie:32303,movie,Mitchell,1975-09-10,3.255,47,1.3283
movie:26475,movie,The Anniversary Party,2001-06-09,5.647,87,2.3174
movie:399248,movie,Beirut,2018-04-11,6.295,624,4.3076
movie:318917,movie,Look Who's Back,2015-10-08,6.798,1952,4.7769
movie:8970,movie,The Out-of-Towners,1999-04-02,5.8,263,2.8701
movie:16300,movie,Down to Earth,2001-02-16,5.557,438,4.9526
movie:43818,movie,Pride and Prejudice,1940-07-26,6.904,157,4.494
movie:55846,movie,Blitz,2011-05-20,6.17,1866,7.6497
movie:13191,movie,"War, Inc.",2008-04-28,5.527,301,4.986
movie:360784,movie,Hidden,2015-09-15,7.0,1233,6.5341
movie:70074,movie,Bullet to the Head,2012-11-14,5.61,1409,6.0317
movie:517517,movie,Lancaster Skies,2019-02-27,5.603,58,1.3816
movie:492408,movie,Malevolence,2004-06-18,3.8,6,0.9105
movie:98357,movie,Broken City,2013-01-18,5.953,1605,5.8733
movie:12707,movie,Orca,1977-07-22,6.176,480,4.0516
movie:27331,movie,Charley Varrick,1973-09-19,7.368,295,2.9551
movie:674607,movie,The Decline,2020-02-27,6.119,454,2.5641
movie:15584,movie,Dear Zachary: A Letter to a Son About His Father,2008-10-31,8.055,597,3.0927
movie:1628,movie,Jules and Jim,1962-01-23,7.5,1066,3.3719
movie:159518,movie,The Crush,2010-04-20,5.905,42,1.0423
tv:65856,tv,Girlboss,2017-04-21,6.534,174,7.6088
movie:15977,movie,Dev.D,2009-02-06,7.036,154,1.0729
movie:43109,movie,The Killer Shrews,1959-06-25,4.484,96,1.5635
movie:82390,movie,The Paperboy,2012-09-14,5.54,819,4.8742
movie:239566,movie,Get On Up,2014-08-01,6.769,583,4.6918
movie:368006,movie,24,2016-05-05,7.17,138,2.0542
movie:274862,movie,The Lego Ninjago Movie,2017-09-21,6.498,1204,15.0418
tv:85046,tv,Shrill,2019-03-15,6.349,63,3.9278
movie:19101,movie,A Little Princess,1995-05-10,7.632,1066,5.1894
movie:428399,movie,Cold Skin,2017-10-20,6.3,726,3.7114
movie:199534,movie,Wolf Creek 2,2013-08-30,6.4,733,4.9972
movie:97519,movie,Lost Horizon,1973-03-14,5.4,41,2.0803
movie:10805,movie,Staying Alive,1983-07-11,5.805,514,4.8269
movie:18079,movie,Nine Queens,2000-08-31,7.786,845,3.6769
movie:31516,movie,On the Town,1949-12-08,7.0,299,2.7986
movie:24453,movie,The Razor's Edge,1984-10-19,6.433,89,2.4207
movie:597156,movie,The Boys in the Band,2020-09-30,6.762,461,3.0567
movie:17809,movie,Fist of Legend,1994-12-22,7.461,630,5.7949
movie:489927,movie,The Kindergarten Teacher,2018-09-23,6.532,401,3.9218
tv:578,tv,Numb3rs,2005-01-23,7.022,449,47.2388
movie:11025,movie,New York Minute,2004-05-07,6.133,948,3.9031
movie:35569,movie,Carman: The Champion,2001-03-02,4.929,7,0.9619
movie:12780,movie,Iron Monkey,1993-09-03,7.418,338,3.8138
movie:404378,movie,A Street Cat Named Bob,2016-11-04,7.9,1582,7.0536
movie:13499,movie,"Yours, Mine & Ours",2005-11-23,6.191,920,4.9059
tv:1469,tv,Birds of Prey,2002-10-09,6.193,96,7.5041
movie:77805,movie,Lovelace,2013-08-08,6.018,791,6.3704
movie:1687,movie,Escape from the Planet of the Apes,1971-05-20,6.391,1270,6.5512
movie:557646,movie,Above Majestic,2018-10-30,7.35,120,2.5796
movie:14123,movie,Bratz,2007-08-03,5.733,479,2.9174
tv:5487,tv,"I, Claudius",1976-09-20,7.8,140,6.9502
movie:6639,movie,Love in the Time of Cholera,2007-10-04,6.651,420,4.9216
movie:5289,movie,Chaos,2005-01-17,6.316,1176,6.9114
tv:89456,tv,Primal,2019-10-08,8.656,1607,15.6296
movie:2274,movie,The Seeker: The Dark Is Rising,2007-10-05,5.42,455,4.1141
movie:2099,movie,Raw Deal,1986-06-06,5.85,935,6.4646
tv:64158,tv,River,2015-10-13,7.4,224,6.2908
movie:50671,movie,The Resident,2011-02-10,5.763,691,4.1599
movie:7863,movie,Shine,1996-08-15,7.369,722,3.2912
movie:492565,movie,The Kid,2019-03-08,5.988,334,4.7214
tv:97084,tv,DAVE,2020-03-04,7.307,192,14.8746
movie:15613,movie,Fire in the Sky,1993-03-12,6.7,730,5.1272
movie:339533,movie,San Andreas Quake,2015-05-19,4.285,195,1.6304
movie:24395,movie,The Hill,1965-06-11,7.531,261,3.0741
movie:1988,movie,A Mighty Heart,2007-06-22,6.388,358,3.1023
movie:18602,movie,Morvern Callar,2002-11-01,6.689,195,2.2645
movie:616904,movie,Enter the Anime,2019-08-05,5.191,81,0.9373
movie:275269,movie,Wazir,2016-01-07,6.75,142,1.2184
tv:83244,tv,Butterfly,2018-10-14,6.075,20,3.6026
movie:29437,movie,Rabid,1977-04-08,6.313,574,6.6814
movie:237,movie,Young Adam,2003-09-26,5.9,198,5.0822
tv:82782,tv,The Righteous Gemstones,2019-08-18,7.487,310,24.9612
movie:9588,movie,Quigley Down Under,1990-10-17,6.7,439,3.9852
movie:411999,movie,OtherLife,2017-06-16,6.415,486,3.6798
movie:71672,movie,Wrong Turn 4: Bloody Beginnings,2011-10-17,5.752,1256,10.011
movie:118957,movie,Bait,2012-09-05,5.652,824,5.1485
movie:192558,movie,Aashiqui 2,2013-04-26,6.845,200,2.557
movie:10019,movie,Mannequin,1987-02-13,6.9,844,5.367
movie:480572,movie,Bullet Head,2017-12-07,4.986,555,4.3935
movie:30943,movie,The Deep End of the Ocean,1999-03-12,6.552,547,5.2311
movie:8284,movie,The Limits of Control,2009-05-01,6.048,324,4.0257
movie:8438,movie,Murder in the First,1995-01-20,7.139,627,5.6686
movie:191726,movie,Ugly,2013-05-17,7.1,137,1.1068
movie:504184,movie,Chekka Chivantha Vaanam,2018-09-27,6.464,55,1.2183
movie:16857,movie,The Dangerous Lives of Altar Boys,2002-06-14,6.668,185,2.3873
tv:88728,tv,I Think You Should Leave with Tim Robinson,2019-04-23,7.009,174,7.4858
tv:36,tv,Medium,2005-01-03,7.473,582,50.7083
tv:112156,tv,Top Secret Videos,2020-10-29,4.0,2,1.6583
movie:328739,movie,David and Goliath,2015-03-13,5.8,51,1.4432
tv:63349,tv,The Bastard Executioner,2015-09-15,5.727,86,4.6758
movie:10768,movie,The Final Conflict,1981-03-20,5.804,665,6.3261
movie:13341,movie,Bad News Bears,2005-07-22,5.832,301,3.9843
movie:29845,movie,A Woman Under the Influence,1974-11-18,7.777,574,4.0144
movie:9994,movie,The Great Mouse Detective,1986-07-02,7.047,1834,9.7521
tv:90761,tv,The Untamed,2019-06-27,8.6,179,11.1635
movie:308639,movie,Dope,2015-06-19,7.043,1615,4.8915
movie:251516,movie,Kung Fury,2015-05-22,7.483,1998,4.3795
movie:34078,movie,The Screaming Skull,1958-08-25,4.2,64,1.2623
movie:10693,movie,Peter Pan,1953-02-05,7.192,5821,11.9943
tv:119129,tv,The Farm,2018-11-23,9.0,1,1.2509
tv:61692,tv,Fresh Off the Boat,2015-02-04,7.2,303,34.2
movie:17801,movie,The Letter,1940-11-21,7.28,252,2.4038
movie:25319,movie,The Masque of the Red Death,1964-09-16,6.645,375,3.6176
movie:9442,movie,Dead Men Don't Wear Plaid,1982-05-21,6.636,459,4.5586
movie:77950,movie,Turbo,2013-07-11,6.279,3768,10.0204
movie:13258,movie,Son of Rambow,2007-01-22,6.732,502,2.879
movie:14456,movie,Shrooms,2007-08-16,4.879,410,2.7711
movie:15592,movie,Beaches,1988-12-21,6.686,285,3.6266
tv:15632,tv,The Cleveland Show,2009-09-27,5.892,473,34.9797
movie:8942,movie,Wendy and Lucy,2008-12-10,6.822,368,2.2125
movie:612706,movie,Work It,2020-08-07,7.488,1229,2.8348
movie:400160,movie,The SpongeBob Movie: Sponge on the Run,2020-08-14,7.389,3024,10.3606
tv:61018,tv,Whose Line Is It Anyway?,1998-08-05,7.848,374,11.543
movie:16441,movie,The Beastmaster,1982-08-16,6.31,473,4.082
movie:162903,movie,The Fifth Estate,2013-10-11,6.002,1117,7.213
movie:9745,movie,Jack Frost,1998-11-15,6.032,1245,4.7758
movie:353069,movie,Mother's Day,2016-04-28,5.976,1322,5.7814
movie:228326,movie,The Book of Life,2014-10-01,7.538,3001,9.5421
movie:3080,movie,Top Hat,1935-08-29,7.256,340,3.2156
movie:27932,movie,Airport 1975,1974-10-18,5.793,304,3.474
movie:10056,movie,Killer's Kiss,1955-10-01,6.34,617,2.5189
movie:639743,movie,Draupathi,2020-02-28,5.3,5,1.6647
movie:3062,movie,42nd Street,1933-03-11,6.921,222,2.7602
movie:19761,movie,Saturn 3,1980-02-15,5.277,229,4.3002
movie:10705,movie,Henry V,1989-10-05,7.098,418,3.0572
movie:20842,movie,Children Shouldn't Play with Dead Things,1972-06-09,5.355,107,1.5326
movie:12400,movie,Redbelt,2008-04-07,6.417,300,3.8706
movie:31383,movie,The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?,1964-02-10,2.729,59,1.0446
movie:22744,movie,Jane Eyre,1943-12-24,6.897,156,7.1118
movie:10419,movie,Swing Kids,1993-03-05,6.675,252,3.6721
movie:11546,movie,Police Academy: Mission to Moscow,1994-06-09,4.593,999,4.8898
tv:62715,tv,Dragon Ball Super,2015-07-05,8.2,5341,18.1446
movie:9077,movie,Tarantula,1955-10-29,6.5,312,2.4478
movie:13778,movie,Dickie Roberts: Former Child Star,2003-09-04,5.118,211,2.243
movie:9950,movie,Find Me Guilty,2006-03-16,6.545,567,4.7518
tv:75797,tv,The Oath,2018-03-08,6.367,45,7.7342
movie:16347,movie,Auntie Mame,1958-12-04,7.047,128,3.0957
movie:22094,movie,Hard Times,1975-08-13,6.844,241,3.5049
movie:485811,movie,Redcon-1,2018-09-07,5.702,332,3.2575
movie:12520,movie,The Last Supper,1995-09-08,6.523,303,3.0258
movie:432976,movie,Icarus,2017-06-03,7.642,847,3.4086
movie:19255,movie,Away We Go,2009-06-05,6.665,654,3.1508
tv:62919,tv,Containment,2016-04-19,6.865,219,5.3535
movie:10948,movie,The Fox and the Hound,1981-07-10,7.2,3571,11.6731
movie:14163,movie,Chak De! India,2007-08-09,7.2,388,1.9344
movie:443109,movie,Oceans Rising,2017-01-17,4.7,112,1.622
movie:13998,movie,Margot at the Wedding,2007-11-16,5.789,332,3.7842
movie:14047,movie,The Great Debaters,2007-12-25,7.266,738,5.2981
movie:439128,movie,Newton,2017-09-22,7.175,154,1.0623
movie:77877,movie,The Lucky One,2012-04-19,7.175,3862,8.1985
movie:14443,movie,The Garbage Pail Kids Movie,1987-08-22,3.492,119,2.5768
movie:45272,movie,Country Strong,2010-12-22,6.119,267,2.7469
movie:11260,movie,Meet Dave,2008-07-08,5.328,1586,5.6579
movie:547177,movie,Pari,2018-02-02,4.833,6,2.155
movie:215830,movie,Open Grave,2013-08-13,5.984,788,4.0741
tv:72,tv,Only Fools and Horses,1981-09-08,8.079,315,14.707
tv:41889,tv,Top Boy,2011-10-31,7.5,150,4.5684
tv:91766,tv,Hyperdrive,2019-08-21,7.1,52,4.2449
movie:3059,movie,Intolerance: Love's Struggle Throughout the Ages,1916-09-05,7.072,388,3.7532
movie:41515,movie,Yogi Bear,2010-12-17,5.563,960,6.1091
movie:23128,movie,The Cove,2009-07-31,7.953,691,4.3343
movie:36362,movie,King of Kings,1961-10-11,7.141,244,3.5484
tv:81224,tv,Les Misérables,2018-12-30,7.337,141,9.0613
movie:14240,movie,Maniac Cop,1988-05-13,6.109,546,4.1473
movie:15543,movie,Penny Dreadful,2006-11-10,5.6,148,1.7898
movie:2619,movie,Splash,1984-03-09,6.263,1526,7.0151
movie:21755,movie,The Brothers Bloom,2008-09-09,6.549,725,3.4528
movie:370992,movie,Shivaay,2016-10-28,5.896,67,1.5447
movie:12721,movie,"No Retreat, No Surrender",1986-05-02,6.324,651,6.8491
movie:411873,movie,The Little Hours,2017-06-30,5.885,667,5.0919
movie:339792,movie,David Brent: Life on the Road,2016-08-19,6.084,407,2.7189
tv:61923,tv,Star vs. the Forces of Evil,2015-01-18,8.362,1521,43.3709
movie:27997,movie,Shock Treatment,1981-08-21,5.8,108,1.9892
movie:27236,movie,Two-Lane Blacktop,1971-07-07,6.95,260,3.0229
movie:31121,movie,Shampoo,1975-02-11,6.048,248,3.0349
movie:10296,movie,The Football Factory,2004-05-13,6.382,302,4.2275
movie:10236,movie,The Way We Were,1973-10-17,6.981,526,5.349
movie:32740,movie,Krrish,2006-06-23,6.476,292,3.2598
movie:2124,movie,Color of Night,1994-08-19,5.765,647,6.7416
tv:2188,tv,Tru Calling,2003-10-30,7.277,267,12.0937
movie:8491,movie,Weekend at Bernie's,1989-07-05,6.432,1164,7.3157
movie:46040,movie,Tees Maar Khan,2010-12-24,3.769,119,1.417
movie:13168,movie,Smiley Face,2007-11-16,6.062,341,4.4087
tv:72734,tv,The Indian Detective,2017-11-23,6.5,33,2.1961
movie:412339,movie,The Atheist Delusion,2016-09-30,1.9,21,1.0678
movie:213681,movie,Masterminds,2016-09-29,5.75,1891,6.8205
movie:53113,movie,One True Thing,1998-09-18,6.525,140,2.8163
movie:14752,movie,Dil Chahta Hai,2001-07-24,6.9,348,2.027
movie:106021,movie,Erased,2012-08-23,6.064,803,6.2127
tv:1950,tv,Everwood,2002-09-16,7.612,237,46.1849
movie:97006,movie,Temptation: Confessions of a Marriage Counselor,2013-03-29,6.66,194,3.0211
movie:1688,movie,Conquest of the Planet of the Apes,1972-06-29,6.156,1121,5.9095
movie:300693,movie,Truth,2015-10-16,6.545,534,3.6648
movie:20348,movie,Fandango,1985-01-25,6.687,198,2.8432
movie:2330,movie,Taxi,1998-04-08,6.724,2788,9.9957
movie:11030,movie,Zelig,1983-07-15,7.423,934,2.7144
movie:9604,movie,Red Heat,1988-06-17,6.225,1659,8.8968
tv:95715,tv,Singapore Social,2019-11-22,4.8,4,2.2524
movie:180296,movie,They Came Together,2014-06-27,5.5,457,5.4766
movie:37921,movie,In Harm's Way,1965-04-06,6.57,166,3.0794
movie:27033,movie,The Strange Love of Martha Ivers,1946-08-19,7.072,195,2.4516
tv:76305,tv,Somebody Feed Phil,2018-01-12,7.2,46,5.7999
movie:23966,movie,Deadgirl,2008-09-06,5.265,389,3.9373
movie:587638,movie,The Glorious Seven,2019-03-12,2.9,15,1.1027
movie:19429,movie,Absence of Malice,1981-11-19,6.636,258,3.3965
movie:30238,movie,Earthlings,2005-09-24,8.126,345,3.1202
movie:10552,movie,Cat's Eye,1985-04-12,6.737,755,4.9353
movie:507697,movie,Snapshots,2018-07-27,7.1,61,1.8609
movie:621005,movie,Prassthanam,2019-09-20,6.5,11,1.0946
movie:172385,movie,Rio 2,2014-03-19,6.514,3841,9.6565
movie:19277,movie,In Hell,2003-11-24,6.656,633,6.615
movie:10440,movie,Manhattan Murder Mystery,1993-05-02,7.256,1200,4.504
movie:9017,movie,Outpost,2008-03-11,5.851,272,3.1454
movie:5528,movie,The Chorus,2004-03-17,7.744,2654,8.3973
movie:9662,movie,The Triplets of Belleville,2003-06-11,7.398,1064,4.6245
movie:14801,movie,Colossus: The Forbin Project,1970-04-08,6.963,269,3.2905
movie:50719,movie,"Silent Night, Deadly Night Part 2",1987-04-10,4.376,198,1.9417
movie:659986,movie,The Owners,2020-08-27,5.611,450,3.9721
movie:3087,movie,Yankee Doodle Dandy,1942-05-29,7.017,237,2.6233
movie:10339,movie,Moby Dick,1956-06-27,7.051,484,5.3598
movie:13173,movie,The Ten,2007-08-03,4.765,216,2.8066
movie:395993,movie,Stronger,2017-09-22,6.964,1590,3.423
movie:480881,movie,Let There Be Light,2017-10-27,5.507,68,1.9894
movie:12699,movie,Hellraiser: Hellworld,2005-09-06,4.612,398,8.5671
tv:111573,tv,Roadkill,2020-10-18,6.413,63,5.2637
movie:14289,movie,Fire Down Below,1997-09-05,5.757,404,4.958
movie:521007,movie,Superintelligence,2020-11-26,5.904,389,5.6033
movie:474335,movie,Uncle Drew,2018-06-27,6.656,604,4.1513
movie:1435,movie,Tarnation,2003-10-19,6.803,89,1.4963
movie:14293,movie,Poolhall Junkies,2002-06-30,6.349,96,2.1677
movie:7870,movie,Down in the Valley,2005-05-13,5.889,244,3.1469
tv:71714,tv,The Brave,2017-09-25,7.034,119,6.0353
movie:15639,movie,Larry the Cable Guy: Health Inspector,2006-03-24,3.987,76,1.7685
movie:14846,movie,Little Black Book,2004-08-06,5.353,372,2.6964
movie:524141,movie,Reign of Judges: Title of Liberty - Concept Short,2018-03-15,0.0,0,1.0053
movie:35139,movie,Teenagers from Outer Space,1959-06-01,4.1,64,0.8743
movie:272692,movie,The Possession of Michael King,2014-08-14,6.145,449,3.9632
movie:149871,movie,The Tale of The Princess Kaguya,2013-11-23,8.087,2030,7.1853
movie:266639,movie,Jem and the Holograms,2015-10-22,5.47,402,2.8644
movie:621013,movie,Chemical Hearts,2020-08-21,7.305,1168,4.0103
movie:595671,movie,Never Rarely Sometimes Always,2020-03-13,7.121,601,2.7882
movie:1705,movie,Battle for the Planet of the Apes,1973-06-15,5.675,1096,5.2218
movie:12268,movie,The Pink Panther Strikes Again,1976-09-16,6.9,639,4.1618
movie:13600,movie,City of Ember,2008-10-07,6.4,1941,8.5572
movie:2928,movie,Michael,1996-12-25,5.707,700,4.4368
movie:11364,movie,Regarding Henry,1991-07-10,6.515,646,3.9928
movie:354251,movie,Southbound,2015-09-17,5.898,698,4.2329
movie:15867,movie,Interiors,1978-08-02,6.8,399,2.4146
movie:10359,movie,Resurrection,1999-06-05,6.126,317,4.2475
tv:900,tv,Skins,2007-01-25,8.136,1425,33.6661
tv:98178,tv,Amazing Stories,2020-03-06,7.291,470,11.9758
tv:63161,tv,Crazy Ex-Girlfriend,2015-10-12,6.8,195,15.4942
movie:266285,movie,The Salvation,2014-05-22,6.489,978,4.7226
movie:10013,movie,Peggy Sue Got Married,1986-10-10,6.122,674,4.743
movie:634524,movie,Badland,2019-11-01,6.2,125,2.6531
movie:11815,movie,The Fly,1958-07-16,7.042,621,4.4766
movie:525183,movie,Paddleton,2019-02-01,7.0,319,2.1532
movie:334517,movie,The Siege of Jadotville,2016-09-19,7.102,961,5.0099
tv:99896,tv,Noughts + Crosses,2020-03-05,5.9,29,3.4159
movie:399173,movie,The Assignment,2016-06-08,5.517,571,5.8654
tv:68073,tv,The Loud House,2016-05-02,7.8,572,45.0579
tv:32868,tv,Nikita,2010-09-09,7.288,549,22.5169
tv:99844,tv,Six Windows in the Desert,2020-02-27,6.625,8,3.9198
movie:514277,movie,Mara,2018-08-22,5.7,426,3.7782
movie:28172,movie,Blood Feast,1963-07-06,4.777,202,1.351
movie:11686,movie,Love and Death,1975-06-10,7.453,987,3.3403
movie:10657,movie,Needful Things,1993-08-27,6.269,626,5.8358
tv:1450,tv,The Closer,2005-06-13,7.806,354,79.5989
movie:1689,movie,Little Buddha,1993-12-01,6.275,459,3.8264
movie:31767,movie,The Devils,1971-07-16,7.447,449,5.8327
movie:16905,movie,Captain Blood,1935-12-26,7.246,280,2.9652
movie:6283,movie,MouseHunt,1997-12-19,6.546,1403,6.8712
movie:25431,movie,Adam's Rib,1949-11-17,7.119,345,2.8838
movie:42194,movie,Tekken,2010-03-20,5.3,756,5.7567
tv:66558,tv,Voltron: Legendary Defender,2016-06-10,7.3,151,13.3997
movie:741067,movie,Welcome to Sudden Death,2020-09-09,6.06,302,3.5084
movie:757545,movie,Mookuthi Amman,2020-11-14,5.717,23,2.0487
movie:28696,movie,The Wild One,1953-12-30,6.554,341,2.912
movie:253312,movie,Space Station 76,2014-09-19,4.862,247,4.0551
movie:3031,movie,Island of Lost Souls,1932-12-23,6.9,273,2.4123
movie:10333,movie,The Prince of Tides,1991-12-25,6.6,314,3.7497
